# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Tue Apr 19 18:58:34 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: CFHT/Megacam <i>u*g'r'i'z'</i>
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00200	Y = 0.25200	[M/H] = -0.888	eta_R = 0.200	Age = 	1.2000e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u*      g'      r'      i'      z'	int_IMF	stage
	0.002000	10.0792	0.09000000	0.0900	-3.2548	3.4362	5.3438	12.907	21.222	17.617	15.866	13.386	12.524	1.46765435	1
	0.002000	10.0792	0.10000000	0.1000	-3.0256	3.4683	5.2890	12.334	19.330	16.115	14.478	12.576	11.899	1.57040203	1
	0.002000	10.0792	0.12000000	0.1200	-2.7457	3.5020	5.2228	11.634	17.374	14.587	13.046	11.689	11.179	1.74782515	1
	0.002000	10.0792	0.14000000	0.1400	-2.5590	3.5207	5.1777	11.167	16.305	13.740	12.257	11.146	10.713	1.89584959	1
	0.002000	10.0792	0.16000000	0.1600	-2.4169	3.5324	5.1407	10.812	15.619	13.179	11.740	10.752	10.359	2.02115250	1
	0.002000	10.0792	0.20000000	0.2000	-2.1963	3.5474	5.0770	10.261	14.685	12.392	11.012	10.159	9.812	2.22178221	1
	0.002000	10.0792	0.25000000	0.2500	-1.9900	3.5591	5.0144	9.745	13.900	11.709	10.376	9.618	9.302	2.40809011	1
	0.002000	10.0792	0.30000001	0.3000	-1.8298	3.5681	4.9691	9.344	13.317	11.192	9.896	9.201	8.907	2.54750419	1
	0.002000	10.0792	0.34999999	0.3500	-1.6970	3.5755	4.9329	9.013	12.846	10.771	9.507	8.858	8.580	2.65552020	1
	0.002000	10.0792	0.40000001	0.4000	-1.5426	3.5869	4.8822	8.626	12.255	10.255	9.044	8.456	8.202	2.74133730	1
	0.002000	10.0792	0.44999999	0.4500	-1.3650	3.6033	4.8215	8.183	11.538	9.637	8.510	7.994	7.769	2.81098008	1
	0.002000	10.0792	0.45431834	0.4543	-1.3469	3.6056	4.8168	8.137	11.455	9.568	8.454	7.946	7.725	2.81637311	1
	0.002000	10.0792	0.50000000	0.4999	-1.1649	3.6291	4.7700	7.682	10.640	8.879	7.896	7.475	7.291	2.86847806	1
	0.002000	10.0792	0.55000001	0.5499	-0.9387	3.6634	4.7226	7.117	9.504	7.973	7.198	6.890	6.760	2.91663504	1
	0.002000	10.0792	0.60000002	0.5999	-0.7321	3.6945	4.6783	6.600	8.465	7.209	6.599	6.364	6.274	2.95739889	1
	0.002000	10.0792	0.60455996	0.6044	-0.7128	3.6976	4.6745	6.552	8.372	7.142	6.545	6.316	6.229	2.96080899	1
	0.002000	10.0792	0.62287897	0.6227	-0.6355	3.7097	4.6587	6.359	8.008	6.879	6.332	6.125	6.051	2.97404718	1
	0.002000	10.0792	0.64076275	0.6406	-0.5602	3.7214	4.6422	6.171	7.673	6.633	6.130	5.943	5.882	2.98629618	1
	0.002000	10.0792	0.64999998	0.6498	-0.5213	3.7273	4.6332	6.073	7.508	6.511	6.028	5.850	5.795	2.99236870	1
	0.002000	10.0792	0.66225022	0.6620	-0.4696	3.7344	4.6179	5.944	7.302	6.353	5.894	5.728	5.679	3.00016880	1
	0.002000	10.0792	0.67652696	0.6763	-0.4087	3.7424	4.5985	5.792	7.068	6.171	5.738	5.585	5.543	3.00891328	1
	0.002000	10.0792	0.68931609	0.6890	-0.3534	3.7494	4.5793	5.654	6.863	6.008	5.598	5.456	5.421	3.01644826	1
	0.002000	10.0792	0.69999999	0.6997	-0.3065	3.7551	4.5616	5.536	6.695	5.873	5.481	5.348	5.318	3.02253795	1
	0.002000	10.0792	0.70829326	0.7080	-0.2690	3.7594	4.5464	5.442	6.564	5.766	5.388	5.261	5.236	3.02714252	1
	0.002000	10.0792	0.71697998	0.7166	-0.2290	3.7637	4.5292	5.343	6.429	5.653	5.289	5.170	5.148	3.03185439	1
	0.002000	10.0792	0.72566456	0.7253	-0.1882	3.7679	4.5104	5.240	6.294	5.539	5.188	5.075	5.058	3.03645587	1
	0.002000	10.0792	0.73758984	0.7371	-0.1301	3.7734	4.4814	5.095	6.107	5.380	5.046	4.942	4.930	3.04260325	1
	0.002000	10.0792	0.74881029	0.7483	-0.0729	3.7783	4.4502	4.952	5.929	5.225	4.906	4.811	4.804	3.04821396	1
	0.002000	10.0792	0.75000000	0.7495	-0.0667	3.7788	4.4466	4.937	5.910	5.208	4.891	4.797	4.790	3.04879928	1
	0.002000	10.0792	0.75337446	0.7529	-0.0491	3.7800	4.4357	4.893	5.857	5.161	4.848	4.756	4.750	3.05044985	1
	0.002000	10.0792	0.76143211	0.7609	-0.0051	3.7827	4.4073	4.783	5.729	5.043	4.742	4.654	4.651	3.05433345	1
	0.002000	10.0792	0.76929879	0.7687	0.0400	3.7852	4.3767	4.670	5.600	4.923	4.632	4.549	4.548	3.05804920	1
	0.002000	10.0792	0.77970105	0.7790	0.1028	3.7882	4.3316	4.513	5.424	4.756	4.478	4.401	4.402	3.06285071	1
	0.002000	10.0792	0.78944904	0.7887	0.1646	3.7903	4.2836	4.358	5.256	4.595	4.325	4.253	4.256	3.06723881	1
	0.002000	10.0792	0.79804569	0.7972	0.2234	3.7916	4.2346	4.211	5.101	4.443	4.179	4.109	4.114	3.07102203	1
	0.002000	10.0792	0.79997861	0.7991	0.2375	3.7918	4.2223	4.176	5.065	4.408	4.144	4.075	4.079	3.07186127	1
	0.002000	10.0792	0.80000001	0.7991	0.2376	3.7918	4.2221	4.176	5.064	4.407	4.144	4.074	4.079	3.07187057	1
	0.002000	10.0792	0.80343139	0.8025	0.2640	3.7918	4.1976	4.110	4.998	4.340	4.078	4.008	4.013	3.07335043	1
	0.002000	10.0792	0.81037498	0.8094	0.3217	3.7907	4.1393	3.966	4.859	4.198	3.933	3.862	3.865	3.07630539	1
