# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Wed Mar 30 21:57:00 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: CFHT Megacam + Wircam (all ABmags)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00025	Y = 0.24900	[M/H] = -1.790	eta_R = 0.200	Age = 	1.2000e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u*      g'      r'      i'      z'      Y       J       H       Ks	int_IMF	stage
	0.000252	10.0792	0.09000000	0.0900	-3.1961	3.4846	5.4786	12.760	19.686	15.956	14.167	12.647	12.151	11.909	11.643	11.894	12.326	1.08168960	1
	0.000252	10.0792	0.09282282	0.0928	-3.0907	3.5000	5.4484	12.497	18.803	15.386	13.663	12.366	11.925	11.685	11.433	11.610	12.022	1.10819256	1
	0.000252	10.0792	0.10000000	0.1000	-2.8373	3.5371	5.3757	11.863	16.834	14.123	12.582	11.703	11.364	11.142	10.932	10.975	11.336	1.17110646	1
	0.000252	10.0792	0.12000000	0.1200	-2.5447	3.5680	5.2858	11.132	15.168	12.937	11.590	10.948	10.675	10.479	10.311	10.282	10.612	1.31931543	1
	0.000252	10.0792	0.14000000	0.1400	-2.3610	3.5829	5.2286	10.673	14.329	12.285	11.044	10.479	10.230	10.050	9.901	9.851	10.167	1.43845272	1
	0.000252	10.0792	0.16000000	0.1600	-2.2171	3.5926	5.1815	10.313	13.737	11.807	10.640	10.114	9.880	9.710	9.573	9.512	9.820	1.53729320	1
	0.000252	10.0792	0.20000000	0.2000	-1.9963	3.6050	5.1073	9.761	12.919	11.116	10.037	9.554	9.338	9.182	9.060	8.990	9.292	1.69387913	1
	0.000252	10.0792	0.25000000	0.2500	-1.7944	3.6160	5.0462	9.256	12.198	10.495	9.491	9.042	8.841	8.697	8.587	8.515	8.818	1.84032583	1
	0.000252	10.0792	0.30000001	0.3000	-1.6398	3.6250	5.0068	8.870	11.647	10.019	9.072	8.650	8.462	8.327	8.227	8.155	8.462	1.95291400	1
	0.000252	10.0792	0.34999999	0.3500	-1.5132	3.6330	4.9793	8.553	11.191	9.627	8.728	8.328	8.152	8.025	7.933	7.865	8.178	2.04341745	1
	0.000252	10.0792	0.40000001	0.4000	-1.3819	3.6428	4.9450	8.225	10.701	9.211	8.368	7.995	7.832	7.716	7.632	7.570	7.893	2.11850262	1
	0.000252	10.0792	0.44999999	0.4500	-1.2204	3.6591	4.9001	7.821	10.039	8.674	7.916	7.585	7.443	7.344	7.277	7.231	7.569	2.18228102	1
	0.000252	10.0792	0.50000000	0.4999	-1.0398	3.6796	4.8470	7.369	9.273	8.074	7.415	7.132	7.016	6.939	6.893	6.876	7.233	2.23745418	1
	0.000252	10.0792	0.55000001	0.5499	-0.8313	3.7014	4.7670	6.848	8.453	7.426	6.857	6.618	6.526	6.473	6.452	6.474	6.848	2.28365827	1
	0.000252	10.0792	0.60000002	0.5998	-0.6217	3.7275	4.6997	6.324	7.636	6.785	6.310	6.119	6.054	6.026	6.035	6.101	6.495	2.32112145	1
	0.000252	10.0792	0.60117364	0.6010	-0.6165	3.7282	4.6982	6.311	7.616	6.769	6.297	6.107	6.043	6.016	6.025	6.093	6.487	2.32191515	1
	0.000252	10.0792	0.61315805	0.6130	-0.5636	3.7354	4.6827	6.179	7.415	6.610	6.162	5.985	5.928	5.907	5.924	6.003	6.402	2.32981992	1
	0.000252	10.0792	0.62383980	0.6236	-0.5161	3.7418	4.6682	6.060	7.240	6.470	6.042	5.876	5.825	5.810	5.833	5.921	6.325	2.33657193	1
	0.000252	10.0792	0.63376039	0.6335	-0.4716	3.7477	4.6540	5.949	7.082	6.341	5.932	5.774	5.729	5.719	5.748	5.844	6.252	2.34260893	1
	0.000252	10.0792	0.64339012	0.6432	-0.4281	3.7532	4.6394	5.840	6.931	6.215	5.824	5.676	5.636	5.631	5.665	5.769	6.181	2.34826469	1
	0.000252	10.0792	0.64999998	0.6497	-0.3979	3.7570	4.6288	5.765	6.827	6.128	5.749	5.608	5.572	5.570	5.608	5.717	6.132	2.35203552	1
	0.000252	10.0792	0.65737367	0.6571	-0.3639	3.7610	4.6156	5.680	6.713	6.032	5.665	5.531	5.499	5.500	5.542	5.657	6.075	2.35613918	1
	0.000252	10.0792	0.66809517	0.6678	-0.3136	3.7667	4.5952	5.554	6.551	5.892	5.542	5.417	5.390	5.396	5.443	5.566	5.987	2.36192060	1
	0.000252	10.0792	0.67865533	0.6783	-0.2629	3.7723	4.5734	5.427	6.390	5.753	5.419	5.303	5.281	5.290	5.343	5.473	5.898	2.36741042	1
	0.000252	10.0792	0.68798798	0.6876	-0.2167	3.7771	4.5523	5.312	6.248	5.627	5.308	5.200	5.182	5.194	5.252	5.388	5.816	2.37210083	1
	0.000252	10.0792	0.69701976	0.6966	-0.1707	3.7816	4.5302	5.197	6.107	5.501	5.199	5.098	5.085	5.100	5.161	5.302	5.735	2.37650299	1
	0.000252	10.0792	0.69999999	0.6996	-0.1553	3.7831	4.5227	5.158	6.059	5.459	5.164	5.066	5.054	5.070	5.131	5.273	5.708	2.37792683	1
	0.000252	10.0792	0.70059890	0.7002	-0.1522	3.7834	4.5211	5.151	6.050	5.451	5.157	5.059	5.048	5.064	5.125	5.267	5.702	2.37821126	1
	0.000252	10.0792	0.71024042	0.7098	-0.1000	3.7880	4.4931	5.020	5.892	5.309	5.035	4.947	4.940	4.958	5.022	5.167	5.608	2.38271499	1
	0.000252	10.0792	0.71870381	0.7182	-0.0518	3.7919	4.4658	4.899	5.750	5.178	4.921	4.840	4.837	4.857	4.924	5.073	5.518	2.38655400	1
	0.000252	10.0792	0.72706097	0.7265	-0.0016	3.7958	4.4359	4.774	5.606	5.044	4.800	4.727	4.727	4.749	4.820	4.974	5.422	2.39024425	1
	0.000252	10.0792	0.73423898	0.7336	0.0439	3.7989	4.4073	4.660	5.477	4.922	4.690	4.622	4.626	4.650	4.724	4.882	5.333	2.39333677	1
	0.000252	10.0792	0.74119329	0.7406	0.0906	3.8019	4.3765	4.543	5.348	4.797	4.575	4.513	4.520	4.545	4.623	4.785	5.238	2.39626741	1
	0.000252	10.0792	0.74814838	0.7475	0.1404	3.8047	4.3420	4.419	5.214	4.665	4.452	4.394	4.404	4.431	4.512	4.680	5.133	2.39913583	1
	0.000252	10.0792	0.75000000	0.7493	0.1544	3.8054	4.3320	4.384	5.176	4.628	4.417	4.361	4.371	4.399	4.481	4.650	5.104	2.39988899	1
	0.000252	10.0792	0.75299001	0.7523	0.1769	3.8067	4.3163	4.328	5.116	4.569	4.361	4.308	4.319	4.347	4.431	4.602	5.057	2.40109658	1
	0.000252	10.0792	0.75955099	0.7587	0.2302	3.8093	4.2771	4.195	4.973	4.428	4.229	4.180	4.193	4.223	4.310	4.487	4.942	2.40370774	1
	0.000252	10.0792	0.76555455	0.7647	0.2831	3.8113	4.2358	4.062	4.834	4.289	4.097	4.051	4.067	4.098	4.188	4.369	4.825	2.40605211	1
	0.000252	10.0792	0.77114701	0.7702	0.3353	3.8128	4.1924	3.932	4.699	4.153	3.965	3.923	3.940	3.973	4.064	4.248	4.705	2.40819836	1
	0.000252	10.0792	0.77497846	0.7740	0.3737	3.8133	4.1584	3.836	4.601	4.054	3.869	3.828	3.846	3.878	3.970	4.157	4.613	2.40964794	1
	0.000252	10.0792	0.77672255	0.7757	0.3929	3.8132	4.1396	3.788	4.553	4.006	3.820	3.780	3.797	3.829	3.921	4.108	4.564	2.41030264	1
	0.000252	10.0792	0.78146791	0.7803	0.4497	3.8115	4.0787	3.646	4.416	3.865	3.676	3.633	3.649	3.681	3.771	3.954	4.410	2.41206622	1
	0.000252	10.0792	0.78479403	0.7836	0.4947	3.8088	4.0245	3.533	4.312	3.756	3.561	3.514	3.528	3.557	3.644	3.823	4.277	2.41328788	1
	0.000252	10.0792	0.78550386	0.7843	0.5050	3.8080	4.0114	3.507	4.289	3.731	3.535	3.487	3.499	3.528	3.614	3.791	4.246	2.41354704	2
	0.000252	10.0792	0.78729862	0.7860	0.5353	3.8044	3.9678	3.432	4.226	3.662	3.457	3.403	3.412	3.439	3.521	3.691	4.144	2.41420007	2
	0.000252	10.0792	0.78919172	0.7879	0.5710	3.7989	3.9111	3.343	4.156	3.584	3.364	3.301	3.305	3.328	3.403	3.564	4.015	2.41488504	2
	0.000252	10.0792	0.79067069	0.7893	0.6036	3.7921	3.8522	3.261	4.105	3.518	3.276	3.202	3.200	3.218	3.286	3.438	3.884	2.41541767	2
	0.000252	10.0792	0.79185915	0.7904	0.6332	3.7843	3.7918	3.187	4.071	3.466	3.193	3.105	3.096	3.111	3.170	3.312	3.751	2.41584373	2
	0.000252	10.0792	0.79307294	0.7916	0.6668	3.7739	3.7173	3.103	4.041	3.410	3.102	2.996	2.977	2.985	3.034	3.161	3.591	2.41627765	2
	0.000252	10.0792	0.79391414	0.7924	0.6932	3.7658	3.6589	3.037	4.019	3.365	3.034	2.915	2.888	2.890	2.930	3.043	3.469	2.41657734	2
	0.000252	10.0792	0.79464614	0.7931	0.7214	3.7583	3.6009	2.966	3.991	3.315	2.963	2.831	2.797	2.793	2.825	2.924	3.346	2.41683769	2
	0.000252	10.0792	0.79535484	0.7937	0.7590	3.7516	3.5371	2.872	3.939	3.241	2.869	2.727	2.686	2.677	2.701	2.789	3.207	2.41708922	2
	0.000252	10.0792	0.79591793	0.7943	0.7976	3.7472	3.4811	2.776	3.872	3.159	2.774	2.624	2.579	2.565	2.585	2.665	3.080	2.41728854	2
	0.000252	10.0792	0.79630667	0.7946	0.8285	3.7445	3.4398	2.699	3.813	3.090	2.697	2.543	2.495	2.479	2.496	2.570	2.984	2.41742611	3
	0.000252	10.0792	0.79639262	0.7947	0.8360	3.7440	3.4304	2.680	3.797	3.072	2.678	2.523	2.476	2.459	2.475	2.549	2.962	2.41745639	3
	0.000252	10.0792	0.79693967	0.7952	0.8862	3.7412	3.3691	2.555	3.691	2.956	2.554	2.394	2.343	2.324	2.336	2.404	2.817	2.41764951	3
	0.000252	10.0792	0.79745477	0.7956	0.9380	3.7388	3.3080	2.425	3.579	2.834	2.425	2.261	2.209	2.187	2.196	2.259	2.670	2.41783118	3
	0.000252	10.0792	0.79793400	0.7960	0.9900	3.7369	3.2483	2.295	3.465	2.711	2.297	2.129	2.074	2.051	2.057	2.116	2.526	2.41799998	3
	0.000252	10.0792	0.79833478	0.7964	1.0366	3.7352	3.1954	2.178	3.361	2.600	2.181	2.012	1.955	1.930	1.933	1.988	2.397	2.41814089	3
	0.000252	10.0792	0.79874361	0.7967	1.0877	3.7336	3.1379	2.051	3.246	2.478	2.055	1.882	1.824	1.797	1.798	1.849	2.258	2.41828442	3
	0.000252	10.0792	0.79911566	0.7969	1.1380	3.7320	3.0816	1.925	3.132	2.358	1.930	1.755	1.695	1.667	1.665	1.713	2.121	2.41841483	3
	0.000252	10.0792	0.79945338	0.7972	1.1877	3.7305	3.0259	1.801	3.019	2.239	1.807	1.630	1.568	1.538	1.534	1.578	1.985	2.41853333	3
	0.000252	10.0792	0.79976678	0.7974	1.2381	3.7290	2.9694	1.675	2.906	2.118	1.682	1.502	1.439	1.407	1.402	1.442	1.848	2.41864300	3
	0.000252	10.0792	0.80000001	0.7975	1.2785	3.7277	2.9242	1.574	2.815	2.022	1.582	1.400	1.336	1.303	1.295	1.333	1.738	2.41872454	3
	0.000252	10.0792	0.80022806	0.7976	1.3208	3.7265	2.8769	1.468	2.720	1.920	1.477	1.293	1.228	1.193	1.184	1.219	1.624	2.41880417	3
	0.000252	10.0792	0.80046022	0.7977	1.3677	3.7249	2.8239	1.351	2.615	1.809	1.361	1.175	1.107	1.072	1.060	1.091	1.496	2.41888547	3
	0.000252	10.0792	0.80067194	0.7978	1.4143	3.7234	2.7713	1.234	2.511	1.698	1.246	1.057	0.988	0.951	0.937	0.965	1.369	2.41895938	3
	0.000252	10.0792	0.80087101	0.7978	1.4623	3.7219	2.7173	1.114	2.403	1.584	1.127	0.936	0.865	0.827	0.811	0.835	1.238	2.41902876	3
	0.000252	10.0792	0.80104703	0.7978	1.5086	3.7203	2.6645	0.998	2.301	1.474	1.013	0.818	0.746	0.706	0.689	0.708	1.111	2.41909027	3
	0.000252	10.0792	0.80121440	0.7978	1.5570	3.7186	2.6094	0.878	2.194	1.360	0.894	0.697	0.623	0.581	0.561	0.576	0.978	2.41914845	3
	0.000252	10.0792	0.80136192	0.7977	1.6036	3.7170	2.5564	0.761	2.092	1.250	0.779	0.579	0.504	0.460	0.438	0.449	0.851	2.41919994	3
	0.000252	10.0792	0.80149323	0.7976	1.6487	3.7154	2.5047	0.648	1.994	1.144	0.668	0.466	0.388	0.343	0.318	0.326	0.726	2.41924572	3
	0.000252	10.0792	0.80161834	0.7975	1.6956	3.7137	2.4508	0.531	1.895	1.034	0.552	0.347	0.267	0.221	0.194	0.198	0.597	2.41928911	3
